SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
41.66666667,30.83333333,21.85714286,10047,,,,,,,,,,,,,,,,,,
22.75,17.66666667,14.625,10048,,,,,,,,,,,,,,,,,,
20.5,25,11.77777778,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGO,Hop,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
11.75,11.42857143,12,10001,,,,,,,,,,,,,,,,,,
10,10.33333333,9.625,10002,,,,,,,,,,,,,,,,,,
7.333333333,10,11.125,10003,,,,,,,,,,,,,,,,,,
8.75,9.833333333,11.2,10004,,,,,,,,,,,,,,,,,,
10.5,10.16666667,10.11111111,10005,,,,,,,,,,,,,,,,,,
11.33333333,10.83333333,11.42857143,10006,,,,,,,,,,,,,,,,,,
9.8,11,11.875,10007,,,,,,,,,,,,,,,,,,
11.5,9.428571429,10.6,10008,,,,,,,,,,,,,,,,,,
12.5,9.166666667,11,10009,,,,,,,,,,,,,,,,,,
10,11.33333333,10.71428571,10010,,,,,,,,,,,,,,,,,,
11.33333333,10.4,10.22222222,10011,,,,,,,,,,,,,,,,,,
9.5,10.66666667,9,10012,,,,,,,,,,,,,,,,,,
10.33333333,11.6,11.11111111,10013,,,,,,,,,,,,,,,,,,
11.5,11.33333333,9.875,10014,,,,,,,,,,,,,,,,,,
13,11,11.44444444,10015,,,,,,,,,,,,,,,,,,
9.333333333,10.375,11.375,10016,,,,,,,,,,,,,,,,,,
10,10.6,9.6,10017,,,,,,,,,,,,,,,,,,
11.75,11.25,10.42857143,10018,,,,,,,,,,,,,,,,,,
10.25,9.25,11.28571429,10019,,,,,,,,,,,,,,,,,,
10.66666667,11.75,10.88888889,10020,,,,,,,,,,,,,,,,,,
10,11.16666667,10.57142857,10021,,,,,,,,,,,,,,,,,,
12,10.375,10.88888889,10022,,,,,,,,,,,,,,,,,,
9.666666667,11.14285714,9.75,10023,,,,,,,,,,,,,,,,,,
11.5,11.16666667,10.875,10024,,,,,,,,,,,,,,,,,,
9.5,9.833333333,10.375,10025,,,,,,,,,,,,,,,,,,
11.5,9.6,10.875,10026,,,,,,,,,,,,,,,,,,
11.25,11.42857143,10.625,10027,,,,,,,,,,,,,,,,,,
11.5,11.14285714,11.55555556,10028,,,,,,,,,,,,,,,,,,
11.2,11.71428571,12.33333333,10029,,,,,,,,,,,,,,,,,,
10.83333333,10.66666667,10.85714286,10030,,,,,,,,,,,,,,,,,,
14,12.14285714,10.71428571,10031,,,,,,,,,,,,,,,,,,
9.5,11.33333333,10.33333333,10032,,,,,,,,,,,,,,,,,,
11.2,12,11.11111111,10033,,,,,,,,,,,,,,,,,,
13.5,10.66666667,11.33333333,10034,,,,,,,,,,,,,,,,,,
